Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Milk and dairy products:WFP food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Milk.and.dairy.products.WFP.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Milk and dairy products:Non WFP official food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Milk.and.dairy.products.Non.WFP.official.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Milk and dairy products:hunting-gathering-fishing,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Milk.and.dairy.products.hunting-gathering-fishing
Over the last 7 days. how many days did you consume the following foods (0-7):Over the last 7 days. how many days did you consume the following . Oil & fats,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.Over.the.last.7.days..how.many.days.did.you.consume.the.following...Oil.and.fats
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:Not consumed,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.Not.consumed
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:own production,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.own.production
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:bought with cash,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.bought.with.cash
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:bought on credit,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.bought.on.credit
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:exchanged. borrowed,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.exchanged..borrowed
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:received as gift,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.received.as.gift
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:WFP food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.WFP.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:Non WFP official food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.Non.WFP.official.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Oil & fats:hunting-gathering-fishing,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Oil.and.fats.hunting-gathering-fishing
Over the last 7 days. how many days did you consume the following foods (0-7):Over the last 7 days. how many days did you consume the following . Sweets (sugar. honey. jam. cakes. candy. etc.),#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.Over.the.last.7.days..how.many.days.did.you.consume.the.following...Sweets.-sugar..honey..jam..cakes..candy..etc.-
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):Not consumed,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.Not.consumed
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):own production,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.own.production
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):bought with cash,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.bought.with.cash
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):bought on credit,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.bought.on.credit
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):exchanged. borrowed,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.exchanged..borrowed
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):received as gift,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.received.as.gift
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):WFP food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.WFP.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):Non WFP official food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.Non.WFP.official.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Sweets (sugar. honey. jam. cakes. candy. etc.):hunting-gathering-fishing,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Sweets.-sugar..honey..jam..cakes..candy..etc.-.hunting-gathering-fishing
Over the last 7 days. how many days did you consume the following foods (0-7):Over the last 7 days. how many days did you consume the following . Spices & condiment,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.Over.the.last.7.days..how.many.days.did.you.consume.the.following...Spices.and.condiment
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:Not consumed,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.Not.consumed
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:own production,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.own.production
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:bought with cash,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.bought.with.cash
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:bought on credit,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.bought.on.credit
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:exchanged. borrowed,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.exchanged..borrowed
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:received as gift,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.received.as.gift
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:WFP food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.WFP.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:Non WFP official food assistance,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.Non.WFP.official.food.assistance
Over the last 7 days. how many days did you consume the following foods (0-7):What was the main source of the food in the past 7 days. Spices & condiment:hunting-gathering-fishing,#NAME?,Over.the.last.7.days..how.many.days.did.you.consume.the.following.foods.-0-7-.What.was.the.main.source.of.the.food.in.the.past.7.days..Spices.and.condiment.hunting-gathering-fishing
During the last 7 days. how many times (in days) did your family have to employ one of the following strategies to cope with a lack of food or money to buy it? (0-7):Rely on less preferred and less expensive food (i.e. cheaper lower quality food):,#NAME?,During.the.last.7.days..how.many.times.-in.days-.did.your.family.have.to.employ.one.of.the.following.strategies.to.cope.with.a.lack.of.food.or.money.to.buy.it?.-0-7-.Rely.on.less.preferred.and.less.expensive.food.-i.e..cheaper.lower.quality.food-.
During the last 7 days. how many times (in days) did your family have to employ one of the following strategies to cope with a lack of food or money to buy it? (0-7):Borrow food or relied on help from relative(s) or friend(s):,#NAME?,During.the.last.7.days..how.many.times.-in.days-.did.your.family.have.to.employ.one.of.the.following.strategies.to.cope.with.a.lack.of.food.or.money.to.buy.it?.-0-7-.Borrow.food.or.relied.on.help.from.relative-s-.or.friend-s-.
During the last 7 days. how many times (in days) did your family have to employ one of the following strategies to cope with a lack of food or money to buy it? (0-7):Reduce number of meals eaten a day:,#NAME?,During.the.last.7.days..how.many.times.-in.days-.did.your.family.have.to.employ.one.of.the.following.strategies.to.cope.with.a.lack.of.food.or.money.to.buy.it?.-0-7-.Reduce.number.of.meals.eaten.a.day.
During the last 7 days. how many times (in days) did your family have to employ one of the following strategies to cope with a lack of food or money to buy it? (0-7):Limit portion size at mealtime (different from above: i.e. less food per meal):,#NAME?,During.the.last.7.days..how.many.times.-in.days-.did.your.family.have.to.employ.one.of.the.following.strategies.to.cope.with.a.lack.of.food.or.money.to.buy.it?.-0-7-.Limit.portion.size.at.mealtime.-different.from.above..i.e..less.food.per.meal-.
During the last 7 days. how many times (in days) did your family have to employ one of the following strategies to cope with a lack of food or money to buy it? (0-7):Restrict consumption by adults in order for small children to eat,#NAME?,During.the.last.7.days..how.many.times.-in.days-.did.your.family.have.to.employ.one.of.the.following.strategies.to.cope.with.a.lack.of.food.or.money.to.buy.it?.-0-7-.Restrict.consumption.by.adults.in.order.for.small.children.to.eat
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Spent savings:Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Spent.savings.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Spent savings:No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Spent.savings.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Spent savings:No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Spent.savings.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Bought food on credit or borrowed money to purchase food:Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Bought.food.on.credit.or.borrowed.money.to.purchase.food.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Bought food on credit or borrowed money to purchase food:No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Bought.food.on.credit.or.borrowed.money.to.purchase.food.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Bought food on credit or borrowed money to purchase food:No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Bought.food.on.credit.or.borrowed.money.to.purchase.food.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Reduced essential non food expenditure such as education-health:Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Reduced.essential.non.food.expenditure.such.as.education-health.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Reduced essential non food expenditure such as education-health:No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Reduced.essential.non.food.expenditure.such.as.education-health.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Reduced essential non food expenditure such as education-health:No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Reduced.essential.non.food.expenditure.such.as.education-health.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sell household goods (jewelry. phone. furniture. electro domestics. etc):Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sell.household.goods.-jewelry..phone..furniture..electro.domestics..etc-.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sell household goods (jewelry. phone. furniture. electro domestics. etc):No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sell.household.goods.-jewelry..phone..furniture..electro.domestics..etc-.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sell household goods (jewelry. phone. furniture. electro domestics. etc):No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sell.household.goods.-jewelry..phone..furniture..electro.domestics..etc-.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sell productive assets or means of transport (sewing machine. car. wheel barrow. bicycle. motorbike. etc):Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sell.productive.assets.or.means.of.transport.-sewing.machine..car..wheel.barrow..bicycle..motorbike..etc-.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sell productive assets or means of transport (sewing machine. car. wheel barrow. bicycle. motorbike. etc):No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sell.productive.assets.or.means.of.transport.-sewing.machine..car..wheel.barrow..bicycle..motorbike..etc-.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sell productive assets or means of transport (sewing machine. car. wheel barrow. bicycle. motorbike. etc):No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sell.productive.assets.or.means.of.transport.-sewing.machine..car..wheel.barrow..bicycle..motorbike..etc-.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Since arriving in Jordan. have you accepted high risk. illegal. socially degrading or exploitive temporary jobs:Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Since.arriving.in.Jordan..have.you.accepted.high.risk..illegal..socially.degrading.or.exploitive.temporary.jobs.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Since arriving in Jordan. have you accepted high risk. illegal. socially degrading or exploitive temporary jobs:No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Since.arriving.in.Jordan..have.you.accepted.high.risk..illegal..socially.degrading.or.exploitive.temporary.jobs.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Since arriving in Jordan. have you accepted high risk. illegal. socially degrading or exploitive temporary jobs:No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Since.arriving.in.Jordan..have.you.accepted.high.risk..illegal..socially.degrading.or.exploitive.temporary.jobs.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sent adult family members to beg:Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sent.adult.family.members.to.beg.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sent adult family members to beg:No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sent.adult.family.members.to.beg.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sent adult family members to beg:No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sent.adult.family.members.to.beg.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sent children (under 18) family members to beg:Yes,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sent.children.-under.18-.family.members.to.beg.Yes
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sent children (under 18) family members to beg:No,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sent.children.-under.18-.family.members.to.beg.No
n the past 30 days. has your family applied any of the below strategies to meet basic food needs?:Sent children (under 18) family members to beg:No. because I have exhausted this strategy already and cannot do it anymore,#NAME?,In.the.past.30.days..has.your.family.applied.any.of.the.below.strategies.to.meet.basic.food.needs?.Sent.children.-under.18-.family.members.to.beg.No..because.I.have.exhausted.this.strategy.already.and.cannot.do.it.anymore
:Do you have a school agged children ?:Yes,#NAME?,Do.you.have.a.school.agged.children.?.Yes
:Do you have a school agged children ?:No,#NAME?,Do.you.have.a.school.agged.children.?.No
Children Attending school:Number of children-youth attending school:,#NAME?,Children.Attending.school.Number.of.children-youth.attending.school.
Currently. how many of your children do the following:Name :,#NAME?,Currently..how.many.of.your.children.do.the.following.Name..
Currently. how many of your children do the following:Gender ::Male,#NAME?,Currently..how.many.of.your.children.do.the.following.Gender...Male
Currently. how many of your children do the following:Gender ::Female,#NAME?,Currently..how.many.of.your.children.do.the.following.Gender...Female
Currently. how many of your children do the following:Age ::6-12 years,#NAME?,Currently..how.many.of.your.children.do.the.following.Age...6-12.years
Currently. how many of your children do the following:Age ::Between 13-17,#NAME?,Currently..how.many.of.your.children.do.the.following.Age...Between.13-17
Currently. how many of your children do the following:Age ::Between 16-24,#NAME?,Currently..how.many.of.your.children.do.the.following.Age...Between.16-24
Currently. how many of your children do the following:Public-Private ::Public,#NAME?,Currently..how.many.of.your.children.do.the.following.Public-Private...Public
Currently. how many of your children do the following:Public-Private ::Private,#NAME?,Currently..how.many.of.your.children.do.the.following.Public-Private...Private
Currently. how many of your children do the following:Public-Private ::Other educational services (community centers. etc.),#NAME?,Currently..how.many.of.your.children.do.the.following.Public-Private...Other.educational.services.-community.centers..etc.-
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:Specific need-disability,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.Specific.need-disability
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:Psychological condition,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.Psychological.condition
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:Better quality of education,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.Better.quality.of.education
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:Violence at public school,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.Violence.at.public.school
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:No access to public school,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.No.access.to.public.school
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:Donation,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.Donation
Currently. how many of your children do the following:If they are enrolled in private school. what are the reasons?:Other reasons,#NAME?,Currently..how.many.of.your.children.do.the.following.If.they.are.enrolled.in.private.school..what.are.the.reasons?.Other.reasons
Children Not Attending School:Number of children not attending school :Male:______________,#NAME?,Children.Not.Attending.School.Number.of.children.not.attending.school..Male.
Children Not Attending School:Number of children not attending school :Female:______________,#NAME?,Children.Not.Attending.School.Number.of.children.not.attending.school..Female.
Children Not Attending School:What are the reasons ::Not interested in school (-cultural-not useful),#NAME?,Children.Not.Attending.School.What.are.the.reasons...Not.interested.in.school.--cultural-not.useful-
Children Not Attending School:What are the reasons ::Child marriage-engagement,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Child.marriage-engagement
Children Not Attending School:What are the reasons ::Child labor-work with other priorities,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Child.labor-work.with.other.priorities
Children Not Attending School:What are the reasons ::Financial constraints (transport. uniforms. etc.),#NAME?,Children.Not.Attending.School.What.are.the.reasons...Financial.constraints.-transport..uniforms..etc.-
Children Not Attending School:What are the reasons ::Distance to school,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Distance.to.school
Children Not Attending School:What are the reasons ::Issues at school (overcrowding. turned away),#NAME?,Children.Not.Attending.School.What.are.the.reasons...Issues.at.school.-overcrowding..turned.away-
Children Not Attending School:What are the reasons ::Physical &-or verbal abuse,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Physical.and-or.verbal.abuse
Children Not Attending School:What are the reasons ::Safety fears for movement outside the home-psychological distress-difficulties concentrating,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Safety.fears.for.movement.outside.the.home-psychological.distress-difficulties.concentrating
Children Not Attending School:What are the reasons ::Do not know if school registration is possible or not,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Do.not.know.if.school.registration.is.possible.or.not
Children Not Attending School:What are the reasons ::They were not going to school in COO,#NAME?,Children.Not.Attending.School.What.are.the.reasons...They.were.not.going.to.school.in.COO
Children Not Attending School:What are the reasons ::The family is waiting for the return to Country of Origin (COO) in order to register children in school,#NAME?,Children.Not.Attending.School.What.are.the.reasons...The.family.is.waiting.for.the.return.to.Country.of.Origin.-COO-.in.order.to.register.children.in.school
Children Not Attending School:What are the reasons ::Expired asylum-seeker certificate,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Expired.asylum-seeker.certificate
Children Not Attending School:What are the reasons ::A big gap between their last grade in their home country vs the one that they are supposed to be in,#NAME?,Children.Not.Attending.School.What.are.the.reasons...A.big.gap.between.their.last.grade.in.their.home.country.vs.the.one.that.they.are.supposed.to.be.in
Children Not Attending School:What are the reasons ::Disability-serious health condition,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Disability-serious.health.condition
Children Not Attending School:What are the reasons ::Difficult dialect-teaching methods-curriculum,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Difficult.dialect-teaching.methods-curriculum
Children Not Attending School:What are the reasons ::Moving from one house to another,#NAME?,Children.Not.Attending.School.What.are.the.reasons...Moving.from.one.house.to.another
Children Not Attending School:What are the reasons ::New arrivals to Jordan-Arrival in the middle of the academic year,#NAME?,Children.Not.Attending.School.What.are.the.reasons...New.arrivals.to.Jordan-Arrival.in.the.middle.of.the.academic.year
How many of your children (between 6-17 years) have missed education ::select Gender ::Male,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...select.Gender...Male
How many of your children (between 6-17 years) have missed education ::select Gender ::Female,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...select.Gender...Female
How many of your children (between 6-17 years) have missed education ::Number of years ::None,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...Number.of.years...None
How many of your children (between 6-17 years) have missed education ::Number of years ::Between 0-1 years,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...Number.of.years...Between.0-1.years
How many of your children (between 6-17 years) have missed education ::Number of years ::Between 1-3 years,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...Number.of.years...Between.1-3.years
How many of your children (between 6-17 years) have missed education ::Number of years ::More than 3 years,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...Number.of.years...More.than.3.years
How many of your children (between 6-17 years) have missed education ::Number of children missed school ?,#NAME?,How.many.of.your.children.-between.6-17.years-.have.missed.education...Number.of.children.missed.school.?
Children Not Attending School:Were there any drop outs in the last academic year in your family :(children who are not in school):Yes,#NAME?,Children.Not.Attending.School.Were.there.any.drop.outs.in.the.last.academic.year.in.your.family..-children.who.are.not.in.school-.Yes
Children Not Attending School:Were there any drop outs in the last academic year in your family :(children who are not in school):No,#NAME?,Children.Not.Attending.School.Were.there.any.drop.outs.in.the.last.academic.year.in.your.family..-children.who.are.not.in.school-.No
Children Not Attending School:If yes. why :,#NAME?,Children.Not.Attending.School.If.yes..why..
Children Not Attending School:Which types of informal education are the children interested in?:Basic learning (reading & writing. etc.),#NAME?,Children.Not.Attending.School.Which.types.of.informal.education.are.the.children.interested.in?.Basic.learning.-reading.and.writing..etc.-
Children Not Attending School:Which types of informal education are the children interested in?:Technical skills (mechanics. etc.),#NAME?,Children.Not.Attending.School.Which.types.of.informal.education.are.the.children.interested.in?.Technical.skills.-mechanics..etc.-
Children Not Attending School:Which types of informal education are the children interested in?:Recreational activates,#NAME?,Children.Not.Attending.School.Which.types.of.informal.education.are.the.children.interested.in?.Recreational.activates
Children Not Attending School:Which types of informal education are the children interested in?:NA,#NAME?,Children.Not.Attending.School.Which.types.of.informal.education.are.the.children.interested.in?.NA
Children Not Attending School:Number of children with special educational needs :,#NAME?,Children.Not.Attending.School.Number.of.children.with.special.educational.needs..
Children Not Attending School:Names of children with special educational needs :,#NAME?,Children.Not.Attending.School.Names.of.children.with.special.educational.needs..
